episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,source,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,composite_score,人生の節目タグ,episode_importance_score,is_highlight,highlight_rank,priority_score,impressiveness_score,年代,affiliation,generated_at,verification_status,evidence_quality,総合品質,感情インパクト,composite_score_5axis,memorability_score,empathy_score,surprise_score,generation_quality_score,educational_value,storytelling_quality,factual_density,llm_evaluated_at,wikipedia_pv,fame_score_v3,fame_rank_v3,multi_lang_pv,sitelinks_count,google_hits,is_japanese,fame_score_japan,celebrity_score_v2,celebrity_rank_v2,episode_fame_v5_keyphrase,episode_fame_v6,episode_fame_tier_v6,episode_fame_v6_updated_at,super_total_score,iconic_score,model,generator_type,cost_usd
EP-260105225818577581,P86BBBAB,シリン・エバーディー,2.0,70.0,政治・社会,456.0,"あなたと同じ70歳のとき、シリン・エバーディーはテヘランの人権擁護者センターで最後の大仕事に取り組んでいた。イランでの女性の権利拡大と法制度改革に向けて、国際社会との連携を深めながら新たな戦略を練っていたのだ。

2003年にノーベル平和賞を受賞してから14年が経ち、シリン・エバーディーの活動は世界的に認知されるようになった。国連人権理事会では「イラン女性の権利に関する報告書」が高く評価され、アムネスティ・インターナショナルとヒューマン・ライツ・ウォッチからも継続的な支援を受けている。

この年、シリン・エバーディーは次世代の人権活動家育成に力を注ぎた。「女性の権利と法の支配」をテーマとした国際会議をウィーンで開催し、中東諸国から150名の若い活動家が参加した。また、自伝「希望への道程」の執筆も進め、シリン・エバーディーの経験と理念を後継者たちに確実に継承させる準備を整えていた。70歳という節目で、シリン・エバーディーは新しい世代に希望の種を蒔き続けていたのだ。",fictional,,,,REAL,,batch_api,,2026-01-08T06:09:25.955728,5.0,,,,,7.65,,,,,,,,,2026-01-08T06:09:25.955728,,,,,,6.6,6.1,4.4,8.5,6.1,5.3,6.4,,,543.33,1648.0,27783.0,110.0,10400.0,False,483.22,540.813995895738,2997.0,,96.66,5.0,2026-01-10T00:23:48.391890,658302.0,5.8,,,
EP-260107041416728,P86C9FD0,前原誠司,2.0,20.0,政治・社会,317.0,あなたと同じ20歳のとき、前原誠司は京都大学法学部の学生として在籍していた。同年、彼は大学内での政治活動に積極的に参加し、学生自治会の役員として月額3万円の活動費を管理する責任を担った。1983年には京都市内で開催された「全国学生政治研究会」に京都大学代表として出席し、全国から集まった約150名の学生と政治問題について議論を交わした。この時期、前原は松下政経塾への進学を視野に入れ始め、塾生募集要項を入手して準備を開始した。また同年秋に開催された「関西学生政治討論大会」では、財政再建をテーマとした発表で2位入賞を果たした。彼の大学時代の成績は上位10パーセント以内を維持し、特に憲法学と行政法で優秀な成果を収めていた。,ACHIEVEMENT,,,,REAL,,,,2026-01-07 04:11:38,4.0,,,,,6.35,,,,,,,,,,,,,,,6.0,5.0,4.0,7.0,6.0,5.0,8.0,,,504.56,2295.0,141335.0,19.0,,True,481.36,425.885651125377,5373.0,,59.25,3.0,2026-01-10T00:23:48.392006,327683.0,5.5,,,
EP-000004231,P86C9FD0,前原誠司,2.0,50.0,政治・社会,228.0,あなたと同じ50歳のとき、前原誠司は東日本大震災の被災地を何度も訪れ、復興への道筋を模索していた。特に福島第一原発事故の対応では、避難区域の住民一人ひとりと向き合い、「必ず故郷に帰れる日を作る」と約束を交わした。ある日、南相馬市で出会った87歳の農家のおじいさんから「孫の代まで、この土地で米を作り続けたい」という切実な願いを聞いた前原は、涙を流しながら除染作業の加速化と農業再生プロジェクトの立ち上げに全力で取り組み、多くの農地を蘇らせることに成功した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.7,一般,7.9,1.0,1.0,49.2,28.0,1950年代以前,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.5,7.06,6.6,6.7,3.4,7.9,5.5,5.8,6.4,2025-12-20T11:12:48.993596,18042.0,504.56,2295.0,141335.0,19.0,,True,481.36,425.885651125377,5373.0,前原誠司 必ず故郷に帰れる日を作る,60.43,3.0,2026-01-10T00:23:48.392138,451927.0,5.2,,,
EP-000006130,P86CE01E,アーサー・コナン・ドイル,2.0,32.0,文学,220.0,あなたと同じ32歳のとき、アーサー・コナン・ドイルは1891年、シャーロック・ホームズの人気に悩んでいた。歴史小説家になりたい彼にとって、探偵小説は「低俗な娯楽」でしかなかっただ。ついに『最後の事件』でホームズを滝壺に落として殺害する暴挙に出る。しかし読者からの抗議の手紙が月に2万通も届き、街で罵声を浴びせられる日々が続いた。この圧倒的な反響で初めて自分が創り出したキャラクターの偉大さを理解し、文学への新たな使命感を見出した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,8.01,一般,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.9,5.25,7.09,6.9,4.9,6.0,8.5,4.5,5.3,5.4,2025-12-20T17:31:09.081400,9910.0,746.19,194.0,370772.0,181.0,262000.0,False,669.59,686.799572058652,255.0,アーサー・コナン・ドイル 低俗な娯楽,74.05,4.0,2026-01-10T00:23:48.392271,660011.0,5.8,,,
EP-000005188,P86CE01E,アーサー・コナン・ドイル,2.0,35.0,文学,209.0,あなたと同じ35歳のとき、アーサー・コナン・ドイルは医師として生活に苦しみながら、待合室で患者を待つ間に書いた物語が人生を変えようとしていた。1894年、シャーロック・ホームズを殺したことで読者から猛烈な抗議を受け、月刊誌の発行部数は2万部も落ち込んだ。しかし彼は「探偵小説以外の真の文学を書きたい」という夢を捨てずにいた。経済的困窮の中でも歴史小説への情熱を燃やし続け、ついに『ロドニー・ストーン』の執筆を決意した。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,8.01,一般,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.25,7.21,6.6,4.9,6.5,8.5,4.5,5.3,5.4,2025-12-20T12:28:55.114843,9910.0,746.19,194.0,370772.0,181.0,262000.0,False,669.59,686.799572058652,255.0,アーサー・コナン・ドイル 探偵小説以外の真の文学を書きたい,71.18,4.0,2026-01-10T00:23:48.392384,642849.0,5.5,,,
EP-20260106091657-0040,P86D9A1D,山田貴司,2.0,33.0,芸術・文化,332.0,"あなたと同じ33歳のとき、山田貴司は銀座の小さなギャラリーで絶望の淵に立っていた。2015年の個展は来場者わずか12人、売れた作品は1点もなかっただ。美大卒業から10年、アルバイトで生計を立てる日々が続いていた。

しかし、その失敗が転機となった。山田は従来の抽象画を捨て、故郷新潟の棚田風景に現代アートの手法を融合させた新シリーズに挑戦した。朝4時に起床し、越後妻有の棚田に3ヶ月間通い詰めた。農家の人々との対話から生まれた作品群は、翌年の東京都現代美術館での企画展で高く評価された。

批評家の佐藤明子氏は「地域性と普遍性が見事に調和している」と絶賛し、代表作「棚田幻想」は500万円で売却された。挫折を糧に独自の表現を見つけた山田の快進撃が始まった瞬間だった。",失敗,,,,,8.05,mass_production_system,,20260106_091528,1.0,,,,,0.57,,,,,,,30代,,,,,8.5,7.5,8.2,8.0,8.0,7.0,9.0,9.0,9.0,7.0,,,0.46,6879.0,0.0,0.0,,False,0.46,136.147985965208,6656.0,,37.15,1.0,2026-01-10T00:23:48.392523,208817.0,5.8,,,
EP-000000859,P86D9A1D,山田貴司,2.0,65.0,芸術・文化,274.0,あなたと同じ65歳のとき、山田貴司は40年間の陶芸人生で最大の危機に直面した。工房の火事で全ての作品と道具を失った彼は、絶望の中で偶然拾った焼け残りの陶片を見つめていた。その時、炎で歪んだ形状と煤で黒ずんだ表面に、今まで見たことのない美しさを発見したのだ。周囲が再建を勧める中、彼は「破壊の美学」という全く新しいコンセプトを追求することを決意。意図的に作品を炎で歪ませ、煤や灰を釉薬として活用する革新的な技法を開発した。この「火災陶芸」は当初批判されましたが、やがて現代アートの新潮流として国際的に認められ、彼の代表作となったのだ。,転機,確認済み,未登録,False,REAL,8.5,LLM_GENERATED_OPENAI→SURPRISE_IMPROVED,未登録,1900-01-01 00:00:00,3.0,True,False,0.0,False,7.41,代表作,7.6,1.0,1.0,49.2,28.0,60代,未登録,2025-12-15 12:52:10,unverified,low,7.7,5.75,6.65,6.9,4.9,6.0,8.5,4.5,5.3,4.3,2025-12-20T00:18:00.499276,4069.0,0.46,6879.0,0.0,0.0,,False,0.46,136.147985965208,6656.0,山田貴司 破壊の美学,35.44,1.0,2026-01-10T00:23:48.392644,257680.0,5.5,,,
EP-260105225818577141,P86DDA8E,藤田紀子,2.0,15.0,スポーツ,374.0,あなたと同じ15歳のとき、藤田紀子はその春、東京オリンピックの余韻がまだ残る日本で、体操競技に全てを捧げていた。早朝5時から始まる練習で、平行棒や段違い平行棒での演技を繰り返し磨き上げていく日々。当時、ナディア・コマネチの完璧な演技に憧れを抱きながら、自分なりの表現を模索していた。学業との両立は困難でしたが、数学の授業で学んだ角度計算が、実は跳馬での着地角度を理解するのに役立つことを発見したのだ。1970年の全国高校総体では、床運動で3位入賞を果たし、指導者から「君には独特のリズム感がある」と評価された。その頃、映画「小さな恋のメロディ」や「ある愛の詩」を観て感動し、体操にも音楽的な美しさを表現したいと強く思うようになった。毎日8時間の練習を重ね、2年後のインターハイでは優勝を狙える位置まで成長していったのだ。,fictional,,,,REAL,,batch_api,,2026-01-07T23:31:41.733402,5.0,,,,,7.73,,,,,,,,,2026-01-07T23:31:41.733402,,,,,,6.6,6.1,4.4,8.5,6.1,5.3,6.4,,,363.45,5531.0,11832.0,1.0,,True,483.3,500.82211729243,3969.0,,58.92,3.0,2026-01-10T00:23:48.392778,450086.0,6.1,,,
EP-000000395,P86DDA8E,藤田紀子,2.0,57.0,スポーツ,244.0,あなたと同じ57歳のとき、藤田紀子は突然テレビ番組で息子の貴乃花との確執を赤裸々に語り始めた。それまで「相撲界の良き母」として知られていた彼女が、カメラの前で涙ながらに「息子に絶縁された」と告白したのだ。周囲は「家族の恥を晒すべきではない」と猛反対しましたが、藤田は「本当のことを話したい」と頑なに出演を続けた。この意外な決断により、彼女は一転してバラエティ番組の常連となり、歯に衣着せぬ毒舌キャラで大ブレイク。相撲界の重鎮の母から、テレビタレントへの華麗な転身を遂げたのだ。,転機,確認済み,未登録,True,REAL,8.5,LLM_GENERATED→SURPRISE_IMPROVED,未登録,1900-01-01 00:00:00,4.0,True,False,0.0,False,7.97,"挑戦,退任",8.0,1.0,1.0,49.2,28.0,50代,未登録,2025-12-15 12:52:10,unverified,low,7.5,6.05,7.03,6.6,4.9,6.5,8.5,4.5,6.7,6.4,2025-12-19T22:58:03.820171,4308.0,363.45,5531.0,11832.0,1.0,,True,483.3,500.82211729243,3969.0,藤田紀子 相撲界の良き母,53.77,2.0,2026-01-10T00:23:48.392889,443022.0,5.2,,,
EP-2512181850581648,P86E84FC,ヒラリー・クリントン,2.0,60.0,政治・社会,298.0,あなたと同じ60歳のとき、ヒラリー・クリントンは国務長官として世界112カ国を訪問し、アメリカ外交の最前線に立っていた。2007年には大統領選挙に挑戦し惜敗した経験を糧に、オバマ政権下で「スマートパワー外交」を展開。特に女性の権利向上を外交政策の中核に据え、「女性の権利は人権である」というメッセージを世界に発信し続けた。長年の政治キャリアで培った交渉術と人脈を活かし、中東和平やアジア太平洋地域の安定化に尽力。この時期は上院議員、ファーストレディーとしての経験を体系化し、実践的な外交手腕として結実させた円熟期だった。後に回顧録でこの時期を「最も充実した公務の日々」と振り返っている。,達成,確認済み,未登録,False,REAL,82.14285714285714,LLM_GENERATED,,2025-12-17 00:26:59,4.0,False,False,0,False,7.96,円熟期の新境地,7.0,1.0,0.0,7.0,8.5,60歳以上,,2025-12-19 07:34:52,unverified,low,7.5,5.0,7.08,5.9,3.7,2.9,9.0,6.6,4.9,10.0,2025-12-20T20:27:49.788329,5553.0,776.26,121.0,712329.0,191.0,286000.0,False,695.26,700.00015876797,195.0,ヒラリー・クリントン スマートパワー外交 2007年,98.01,5.0,2026-01-10T00:23:48.393023,697227.0,5.5,,,
EP-000004238,P86E84FC,ヒラリー・クリントン,2.0,65.0,政治・社会,200.0,あなたと同じ65歳のとき、ヒラリー・クリントンは大統領選挙で敗北した深い失望の中にいた。しかし彼女は立ち止まらなかっただ。全米各地を回り、特に若い女性たちに「ガラスの天井にひびを入れることはできた。いつか必ず誰かがそれを打ち破る」と語りかけた。敗戦から1年後、彼女の回想録は100万部を超えるベストセラーとなり、多くの女性が政治の世界に足を踏み入れるきっかけを作った。挫折を次世代への希望の光に変えた。,転機,確認済み,未登録,False,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.91,一般,7.9,1.0,1.0,49.2,28.0,1950年代以前,未登録,2025-12-15 12:52:10,unverified,low,7.0,5.5,6.96,5.9,6.1,3.4,8.5,6.6,5.8,6.4,2025-12-20T11:13:05.448578,5553.0,776.26,121.0,712329.0,191.0,286000.0,False,695.26,700.00015876797,195.0,ヒラリー・クリントン ガラスの天井にひびを入れることはできた。,96.13,5.0,2026-01-10T00:23:48.393143,736656.0,5.2,,,
EP-000008836,P86EF3D3,岸田劉生,1.0,32.0,芸術・文化,167.0,あなたと同じ32歳のとき、岸田劉生は愛娘麗子の肖像画が「不気味で醜い」と批評家たちに酷評され、深く傷ついた。しかし彼は批判に屈することなく、逆にその「醜さ」こそが真の美であると確信を深めた。従来の美人画の概念を完全に捨て去り、子への純粋な愛情だけを頼りに描き続けた結果、麗子像は後に日本洋画史上最も愛される作品群となった。,転機,確認済み,未登録,True,REAL,8.5,不明,未登録,1900-01-01 00:00:00,4.0,False,False,0.0,False,7.86,一般,7.9,1.0,1.0,49.2,28.0,1960年代,未登録,2025-12-15 12:52:10,unverified,low,7.0,6.05,7.05,6.6,6.7,4.9,8.5,6.1,5.8,6.4,2025-12-20T19:26:38.973730,4907.0,394.91,5085.0,10745.0,9.0,,True,422.04,503.58981483081,3900.0,岸田劉生 不気味で醜い 1923年,57.63,3.0,2026-01-10T00:23:48.393247,472188.0,5.5,,,
EP-260107035605094,P86F949B,クロエ・ジャオ,2.0,20.0,映画・演劇,382.0,"あなたと同じ20歳のとき、クロエ・ジャオはニューヨーク大学で政治学を専攻していた。中国・北京で生まれ育った彼女は、15歳でイギリスのブライトン・カレッジに留学し、その後アメリカに渡った。大学在学中の2003年、映画制作への関心が高まり、翌年にはニューヨーク大学ティッシュ・スクール・オブ・ジ・アーツの映画学科に転科した。この決断により、彼女の人生は大きく変わることになる。当時、映画学科の年間学費は約35,000ドルで、彼女は「Songs My Brothers Taught Me」の構想を温めながら映像技術を学んだ。同時期に制作した短編作品「White Deer」では、アメリカ西部の風景に魅了され、後の作風の基礎となるドキュメンタリー的手法を確立した。この20歳の転科決断が、後にゴールデングローブ賞監督賞を受賞する映画監督への道筋を決定づけた。",ACHIEVEMENT,,,,REAL,,,,2026-01-07 03:45:17,4.0,,,,,7.65,,,,,,,,,,,,,,,7.0,6.0,6.0,8.0,8.0,7.0,9.0,,,564.88,1454.0,322586.0,61.0,28400.0,False,485.9,544.467746521306,2876.0,,69.55,3.0,2026-01-10T00:23:48.393362,478404.0,5.8,,,
