episode_id,person_id,person_name,age,事実密度,composite_score
EP-251202200,P5F2D3DF,きゃりーぱみゅぱみゅ,13.0,2.45,528.8
EP-251202204,P5691A41,ジェームズ・ラブロック,13.0,3.0,489.4
EP-251202206,P7DFA2DF,浜辺美波,13.0,3.4,541.3
EP-251202207,PA1082DF,前田利家,13.0,1.33,502.6
EP-251202208,P6A20761,ジェンスン・ファン,13.0,2.75,523.3
EP-251202210,PA107568,ビリー・ホリデイ,13.0,2.75,495.3
EP-251202213,P28D3DA3,甲本ヒロト,13.0,2.89,511.4
EP-251202217,P215298E,シルクロード,13.0,2.45,494.5
EP-251202220,P68D9697,富澤たけし,13.0,2.45,478.6
EP-251202221,P2C5D183,エマニュエル・マクロン,13.0,2.95,514.7
EP-251202225,P26E8196,伊藤元重,79.0,1.0,484.3
EP-251202227,P50B04C8,ジョン・マッケンタイア,79.0,2.75,479.5
EP-251202239,P0EB49B5,佐倉綾音,79.0,2.67,482.8
EP-251202244,P5E2A03D,佐藤優,79.0,2.6,484.7
EP-251202247,P35C2530,ジョニー・グリーンウッド,79.0,2.95,485.6
EP-251202251,PAC69109,伊沢拓司,79.0,3.34,526.9
EP-251202255,P27B69C2,氷川きよし,79.0,3.19,509.8
EP-251202263,P1220A80,ウェス・アンダーソン,79.0,3.19,478.8
EP-251202269,P78DC03A,石川さゆり,79.0,1.46,496.2
EP-251202271,PBAE1780,鈴木裕,79.0,2.75,585.0
EP-251202277,PB59B5A8,沢城みゆき,79.0,2.23,398.2
EP-251202278,PA78C43F,RADWIMPSの野田洋次郎,79.0,3.0,524.5
EP-251202282,P446F6C9,陣内智則,79.0,2.34,550.1
EP-251202284,PF55529D,エリック・クラプトン,79.0,2.75,495.8
EP-251202286,PF61FA8A,きんさんぎんさん（蟹江ぎん）,79.0,1.33,372.0
EP-251202290,PE1CD67F,冨山和彦,79.0,3.0,487.1
EP-251202294,P6E9F6E7,畑岡奈紗,79.0,3.12,561.3
EP-251202307,PE5823D4,真島昌利,79.0,2.75,548.0
EP-251202308,P215298E,シルクロード,79.0,2.23,511.4
EP-251202315,PBD68EA5,長井龍雪,9.0,1.79,491.6
EP-251202317,PC72DE22,根岸隆,9.0,3.45,497.6
EP-251202319,PABF043E,小林慶一郎,9.0,2.71,518.8
EP-251202320,PC67B928,伊達みきお,9.0,2.67,495.0
EP-251202322,P5D64A1B,鎌田大地,9.0,2.12,546.5
EP-251202324,P99203FA,バラク・オバマ,9.0,3.45,538.3
EP-251202327,P412FE98,裕仁（昭和天皇）,9.0,2.27,507.0
EP-251202329,P492998C,ジョン・シナ,9.0,2.75,529.4
EP-251202330,P0EB49B5,佐倉綾音,9.0,1.79,512.9
EP-251202331,PE2E1D91,ジョン・コルトレーン,9.0,2.12,517.1
EP-251202335,P5E2A03D,佐藤優,9.0,1.46,495.4
EP-251202336,P385ECB0,ジョルジュ・サンピエール,9.0,2.45,536.7
EP-251202340,PA254CB0,ウラジーミル・プーチン,9.0,2.12,541.6
EP-251202342,PAC69109,伊沢拓司,9.0,3.45,559.3
EP-251202343,P93F1DB1,アインシュタイン,9.0,1.46,573.1
EP-251202344,PC4A4D22,水溜りボンド カンタ,9.0,2.23,537.6
EP-251202349,P46ADEDA,ウィンストン・チャーチル,9.0,2.12,496.6
EP-251202357,PB11F03D,ハルク・ホーガン,9.0,2.45,514.0
EP-251202358,P11AD686,今敏,9.0,2.45,500.6
EP-251202363,P58515C0,ハービー・ハンコック,9.0,2.75,534.8
EP-251202375,PF55529D,エリック・クラプトン,9.0,2.23,565.7
EP-251202377,PF61FA8A,きんさんぎんさん（蟹江ぎん）,9.0,2.16,542.9
EP-251202380,P33B365B,きんさんぎんさん（成田きん）,9.0,2.46,529.2
EP-251202382,P5F2D3DF,きゃりーぱみゅぱみゅ,9.0,2.89,482.8
EP-251202385,P6E9F6E7,畑岡奈紗,9.0,3.01,513.9
EP-251202389,PA1082DF,前田利家,9.0,1.0,396.5
EP-251202390,P6A20761,ジェンスン・ファン,9.0,1.79,516.7
EP-251202394,PB7DEC5C,ビル・エヴァンス,9.0,2.75,520.2
EP-251202396,P5A61A66,阿部詩,9.0,1.0,394.3
EP-251202397,P86A3749,宮川大輔,9.0,2.12,491.7
EP-251202399,P215298E,シルクロード,9.0,1.79,496.3
EP-251202402,P68D9697,富澤たけし,9.0,2.23,507.7
EP-251202406,P26E8196,伊藤元重,12.0,3.12,488.7
EP-251202409,PABF043E,小林慶一郎,12.0,2.27,484.8
EP-251202411,P122DBD7,ジョン・ボーナム,12.0,2.95,486.3
EP-251202412,P5D64A1B,鎌田大地,12.0,2.45,549.7
EP-251202413,PB85FB41,伊達政宗,12.0,1.13,486.1
EP-251202419,P492998C,ジョン・シナ,12.0,2.75,582.9
EP-251202420,P0EB49B5,佐倉綾音,12.0,1.46,493.0
EP-251202422,PF566BFB,矢部浩之,12.0,3.0,546.8
EP-251202426,P385ECB0,ジョルジュ・サンピエール,12.0,2.56,532.4
EP-251202427,P8AC074B,エディ・ヴェダー,12.0,2.12,575.8
EP-251202430,PA254CB0,ウラジーミル・プーチン,12.0,2.45,485.1
EP-251202431,P67901C8,西岡良仁,12.0,2.12,529.8
EP-251202438,P46ADEDA,ウィンストン・チャーチル,12.0,2.45,545.6
EP-251202439,P507643A,タカ,12.0,2.12,532.1
EP-251202440,P7B5E607,スガシカオ,12.0,1.79,479.4
EP-251202441,P060433F,ウェイン・ショーター,12.0,2.95,536.5
EP-251202442,P9C596E5,小渕恵三,12.0,2.71,526.6
EP-251202445,P7444D96,笠原将弘,12.0,2.01,544.4
EP-251202447,P11AD686,今敏,12.0,1.46,490.3
EP-251202448,PC96C2ED,りゅうちぇる,12.0,3.0,533.6
EP-251202450,P002CAB1,今田耕司,12.0,1.9,530.7
EP-251202451,PBAE1780,鈴木裕,12.0,3.19,608.2
EP-251202453,P9B318B2,バカリズム,12.0,1.79,491.3
EP-251202454,P9BAD338,ゆうこりん（小倉優子）,12.0,2.45,522.5
EP-251202456,PC27F7C9,悠木碧,12.0,1.46,498.5
EP-251202461,P8992DA8,ミック・ジャガー,12.0,3.25,529.9
EP-251202464,PF55529D,エリック・クラプトン,12.0,2.56,536.7
EP-251202469,P33B365B,きんさんぎんさん（成田きん）,12.0,1.33,504.8
EP-251202471,P5F2D3DF,きゃりーぱみゅぱみゅ,12.0,2.75,480.0
EP-251202475,P5691A41,ジェームズ・ラブロック,12.0,3.0,533.0
EP-251202478,PA1082DF,前田利家,12.0,1.77,523.9
EP-251202479,P6A20761,ジェンスン・ファン,12.0,1.79,538.8
EP-251202484,P28D3DA3,甲本ヒロト,12.0,3.19,487.3
EP-251202485,P5A61A66,阿部詩,12.0,3.34,484.6
EP-251202486,P86A3749,宮川大輔,12.0,1.79,492.8
EP-251202488,P215298E,シルクロード,12.0,1.13,490.2
EP-251202491,P68D9697,富澤たけし,12.0,3.34,510.1
EP-251202493,P0291EB6,粗品,12.0,1.46,523.9
EP-251202494,PAA24C29,ベティ・ホワイト,6.0,1.9,480.0
EP-251202498,P50B04C8,ジョン・マッケンタイア,6.0,1.79,381.4
EP-251202500,PC67B928,伊達みきお,6.0,2.23,489.7
EP-251202501,P122DBD7,ジョン・ボーナム,6.0,2.95,497.0
EP-251202502,P5D64A1B,鎌田大地,6.0,2.45,500.6
EP-251202503,PB85FB41,伊達政宗,6.0,1.0,488.5
EP-251202504,P99203FA,バラク・オバマ,6.0,2.75,497.6
EP-251202506,P8210F16,ヤン・ルカン,6.0,3.4,532.9
EP-251202508,PDE643E3,江國香織,6.0,1.0,393.2
EP-251202509,P492998C,ジョン・シナ,6.0,2.89,522.8
EP-251202512,PF566BFB,矢部浩之,6.0,1.46,479.4
EP-251202516,P385ECB0,ジョルジュ・サンピエール,6.0,2.89,540.3
EP-251202520,PA254CB0,ウラジーミル・プーチン,6.0,2.75,488.5
EP-251202523,P93F1DB1,アインシュタイン,6.0,1.46,547.7
EP-251202526,P27B69C2,氷川きよし,6.0,1.33,490.0
EP-251202532,P060433F,ウェイン・ショーター,6.0,2.95,509.5
EP-251202534,P1220A80,ウェス・アンダーソン,6.0,2.75,491.7
EP-251202537,PB11F03D,ハルク・ホーガン,6.0,2.75,486.1
EP-251202539,PC96C2ED,りゅうちぇる,6.0,3.0,516.7
EP-251202541,P002CAB1,今田耕司,6.0,2.79,495.5
EP-251202542,PBAE1780,鈴木裕,6.0,3.23,499.2
EP-251202543,P58515C0,ハービー・ハンコック,6.0,2.75,513.3
EP-251202544,P9B318B2,バカリズム,6.0,1.79,497.9
EP-251202545,P9BAD338,ゆうこりん（小倉優子）,6.0,2.79,524.4
EP-251202547,PC27F7C9,悠木碧,6.0,1.46,489.6
EP-251202555,PF55529D,エリック・クラプトン,6.0,2.12,500.0
EP-251202556,P0F4A3E8,ジミー・ペイジ,6.0,2.95,516.7
EP-251202557,PF61FA8A,きんさんぎんさん（蟹江ぎん）,6.0,1.33,539.8
EP-251202560,P33B365B,きんさんぎんさん（成田きん）,6.0,1.33,480.4
EP-251202561,PE1CD67F,冨山和彦,6.0,2.23,489.1
EP-251202562,P5F2D3DF,きゃりーぱみゅぱみゅ,6.0,2.75,485.3
EP-251202568,P7DFA2DF,浜辺美波,6.0,2.46,524.9
EP-251202570,P6A20761,ジェンスン・ファン,6.0,2.45,521.1
EP-251202571,P956F53F,細川護熙,6.0,3.4,538.7
EP-251202576,P5A61A66,阿部詩,6.0,2.34,487.4
EP-251202577,P86A3749,宮川大輔,6.0,1.0,479.7
EP-251202579,P215298E,シルクロード,6.0,1.9,507.7
EP-251202582,P68D9697,富澤たけし,6.0,3.45,518.7
EP-251202588,P50B04C8,ジョン・マッケンタイア,11.0,1.79,481.7
EP-251202592,P5D64A1B,鎌田大地,11.0,2.45,528.3
EP-251202594,P99203FA,バラク・オバマ,11.0,2.95,488.5
EP-251202597,P412FE98,裕仁（昭和天皇）,11.0,2.27,491.8
EP-251202599,P492998C,ジョン・シナ,11.0,2.75,563.6
EP-251202600,P0EB49B5,佐倉綾音,11.0,3.0,606.8
EP-251202602,PF566BFB,矢部浩之,11.0,2.12,500.6
EP-251202604,PA7E5852,佐藤オオキ,11.0,3.19,490.6
EP-251202605,P5E2A03D,佐藤優,11.0,1.13,497.4
EP-251202606,P385ECB0,ジョルジュ・サンピエール,11.0,2.56,527.9
EP-251202607,P8AC074B,エディ・ヴェダー,11.0,1.9,540.7
EP-251202610,PA254CB0,ウラジーミル・プーチン,11.0,2.56,492.4
EP-251202612,PAC69109,伊沢拓司,11.0,2.32,562.3
EP-251202613,P93F1DB1,アインシュタイン,11.0,3.12,616.7
EP-251202614,PC4A4D22,水溜りボンド カンタ,11.0,1.46,516.8
EP-251202616,P27B69C2,氷川きよし,11.0,1.46,485.6
EP-251202619,P46ADEDA,ウィンストン・チャーチル,11.0,2.75,497.8
EP-251202623,P9C596E5,小渕恵三,11.0,3.15,558.6
EP-251202625,P9CBA8FD,ハリー・ベラフォンテ,11.0,2.75,496.1
EP-251202626,P7444D96,笠原将弘,11.0,1.0,491.0
EP-251202629,PC96C2ED,りゅうちぇる,11.0,2.23,540.5
EP-251202632,PBAE1780,鈴木裕,11.0,2.45,485.0
EP-251202637,PC27F7C9,悠木碧,11.0,2.12,399.6
EP-251202640,P7DCD285,青木昌彦,11.0,3.4,539.7
EP-251202641,P9209E9C,ジミ・ヘンドリックス,11.0,2.45,518.0
EP-251202643,P446F6C9,陣内智則,11.0,1.9,505.5
EP-251202645,PF55529D,エリック・クラプトン,11.0,3.33,520.8
EP-251202649,PF550A13,白洲次郎,11.0,1.0,386.8
EP-251202650,P33B365B,きんさんぎんさん（成田きん）,11.0,2.16,491.6
EP-251202651,PE1CD67F,冨山和彦,11.0,1.0,526.3
EP-251202656,P5691A41,ジェームズ・ラブロック,11.0,1.79,516.5
EP-251202659,PA1082DF,前田利家,11.0,2.21,532.3
EP-251202660,P6A20761,ジェンスン・ファン,11.0,2.45,530.6
EP-251202662,PA107568,ビリー・ホリデイ,11.0,2.45,485.0
EP-251202664,PB7DEC5C,ビル・エヴァンス,11.0,2.95,490.2
EP-251202666,P5A61A66,阿部詩,11.0,1.13,525.3
EP-251202669,P215298E,シルクロード,11.0,1.9,507.6
EP-251202671,P4B21992,河野太郎,11.0,2.27,486.5
EP-251202676,P50B04C8,ジョン・マッケンタイア,5.0,2.75,496.1
EP-251202678,PC67B928,伊達みきお,5.0,1.13,508.8
EP-251202680,P5D64A1B,鎌田大地,5.0,2.23,512.1
EP-251202681,PB85FB41,伊達政宗,5.0,1.13,495.3
EP-251202682,P99203FA,バラク・オバマ,5.0,2.75,538.6
EP-251202684,P8210F16,ヤン・ルカン,5.0,1.57,547.7
EP-251202687,P492998C,ジョン・シナ,5.0,2.75,494.0
EP-251202688,P0EB49B5,佐倉綾音,5.0,1.46,496.6
EP-251202691,PF4EEA37,ひろゆき,5.0,2.01,517.4
EP-251202692,PA7E5852,佐藤オオキ,5.0,2.23,488.1
EP-251202694,P385ECB0,ジョルジュ・サンピエール,5.0,2.45,535.2
EP-251202697,PA289782,池田秀一,5.0,2.45,388.9
EP-251202699,P67901C8,西岡良仁,5.0,2.23,534.5
EP-251202700,PAC69109,伊沢拓司,5.0,2.21,563.2
EP-251202701,P93F1DB1,アインシュタイン,5.0,1.79,494.7
EP-251202702,PC4A4D22,水溜りボンド カンタ,5.0,1.0,512.6
EP-251202706,PA268F9B,ノーマン・リア,5.0,2.45,583.3
EP-251202707,P46ADEDA,ウィンストン・チャーチル,5.0,2.75,497.9
EP-251202708,P507643A,タカ,5.0,2.12,391.0
EP-251202715,PB11F03D,ハルク・ホーガン,5.0,2.12,490.5
EP-251202718,P78DC03A,石川さゆり,5.0,1.0,488.9
EP-251202719,P002CAB1,今田耕司,5.0,1.0,515.2
EP-251202723,P9BAD338,ゆうこりん（小倉優子）,5.0,3.45,529.5
EP-251202724,PC8DA14E,ジョージ・ソロス,5.0,2.75,513.8
EP-251202728,P7DCD285,青木昌彦,5.0,3.4,515.3
EP-251202733,PF55529D,エリック・クラプトン,5.0,2.89,546.5
EP-251202734,P0F4A3E8,ジミー・ペイジ,5.0,2.45,491.6
EP-251202735,PF61FA8A,きんさんぎんさん（蟹江ぎん）,5.0,2.6,631.0
EP-251202740,P5F2D3DF,きゃりーぱみゅぱみゅ,5.0,3.19,493.4
EP-251202741,P842D15D,出崎統,5.0,2.27,506.1
EP-251202742,PDE0DBF2,ジム・ジャームッシュ,5.0,2.95,497.7
EP-251202744,P5691A41,ジェームズ・ラブロック,5.0,2.45,531.5
EP-251202747,PA1082DF,前田利家,5.0,1.0,497.7
EP-251202748,P6A20761,ジェンスン・ファン,5.0,2.12,511.4
EP-251202750,PA107568,ビリー・ホリデイ,5.0,2.75,480.4
EP-251202754,P5A61A66,阿部詩,5.0,2.23,536.8
EP-251202755,P86A3749,宮川大輔,5.0,1.9,493.5
EP-251202757,P215298E,シルクロード,5.0,2.23,504.1
EP-251202758,P0DBEFC8,パット・メセニー,5.0,2.75,392.4
EP-251202783,P35C2530,ジョニー・グリーンウッド,76.0,3.25,482.8
EP-251202784,PA289782,池田秀一,76.0,2.75,522.9
EP-251202789,PC4A4D22,水溜りボンド カンタ,76.0,2.67,540.5
EP-251202801,P7444D96,笠原将弘,76.0,2.43,512.3
EP-251202805,P78DC03A,石川さゆり,76.0,2.23,395.5
EP-251202812,PC27F7C9,悠木碧,76.0,2.23,480.6
EP-251202814,PA78C43F,RADWIMPSの野田洋次郎,76.0,3.0,572.6
EP-251202824,PF550A13,白洲次郎,76.0,3.4,485.7
EP-251202843,PE5823D4,真島昌利,76.0,3.33,501.8
EP-251202844,P215298E,シルクロード,76.0,3.19,480.4
EP-251202847,PBD68EA5,長井龍雪,74.0,3.33,543.1
EP-251202877,P7E1C007,小野伸二,74.0,3.33,519.2
EP-251202878,P27B69C2,氷川きよし,74.0,2.89,540.4
EP-251202879,PAF4C0D4,志位和夫,74.0,3.4,492.2
EP-251202894,PBAE1780,鈴木裕,74.0,2.95,505.7
EP-251202901,PA78C43F,RADWIMPSの野田洋次郎,74.0,3.33,516.9
EP-251202909,PF61FA8A,きんさんぎんさん（蟹江ぎん）,74.0,1.33,385.6
EP-251202916,PDE0DBF2,ジム・ジャームッシュ,74.0,2.95,478.7
EP-251202929,P86A3749,宮川大輔,74.0,2.34,502.9
EP-251202931,P215298E,シルクロード,74.0,3.33,513.8
EP-251202934,PBD68EA5,長井龍雪,73.0,2.56,488.1
EP-251202935,P26E8196,伊藤元重,73.0,1.46,373.0
EP-251202938,PABF043E,小林慶一郎,73.0,1.79,519.3
EP-251202953,PA7E5852,佐藤オオキ,73.0,3.19,481.1
EP-251202954,P5E2A03D,佐藤優,73.0,2.9,521.1
EP-251202955,P385ECB0,ジョルジュ・サンピエール,73.0,3.19,522.0
EP-251202966,PAF4C0D4,志位和夫,73.0,3.4,485.5
EP-251202986,PC27F7C9,悠木碧,73.0,2.56,518.5
EP-251202999,P33B365B,きんさんぎんさん（成田きん）,73.0,1.33,490.3
EP-251203004,P6E9F6E7,畑岡奈紗,73.0,3.34,538.5
EP-251203016,P86A3749,宮川大輔,73.0,2.34,563.7
EP-251203018,PBD68EA5,長井龍雪,71.0,2.56,544.4
EP-251203019,P26E8196,伊藤元重,71.0,1.46,375.9
EP-251203025,P5D64A1B,鎌田大地,71.0,2.89,568.2
EP-251203026,PB85FB41,伊達政宗,71.0,2.6,490.5
EP-251203033,P0EB49B5,佐倉綾音,71.0,2.23,486.6
EP-251203038,P5E2A03D,佐藤優,71.0,2.12,484.9
EP-251203045,PAC69109,伊沢拓司,71.0,1.0,496.0
EP-251203048,P7E1C007,小野伸二,71.0,2.89,536.4
EP-251203050,PAF4C0D4,志位和夫,71.0,3.04,491.1
EP-251203065,PBAE1780,鈴木裕,71.0,2.75,482.3
EP-251203067,P9B318B2,バカリズム,71.0,1.9,484.5
EP-251203072,PA78C43F,RADWIMPSの野田洋次郎,71.0,2.56,505.6
EP-251203076,P446F6C9,陣内智則,71.0,2.56,479.6
EP-251203083,P33B365B,きんさんぎんさん（成田きん）,71.0,2.46,389.0
EP-251203084,PE1CD67F,冨山和彦,71.0,3.0,492.5
EP-251203087,PDE0DBF2,ジム・ジャームッシュ,71.0,2.75,502.6
EP-251203094,P956F53F,細川護熙,71.0,3.4,504.3
EP-251203100,P26E8196,伊藤元重,80.0,1.0,374.3
EP-251203107,PB85FB41,伊達政宗,80.0,1.33,505.7
EP-251203120,P385ECB0,ジョルジュ・サンピエール,80.0,3.33,523.3
EP-251203121,P8AC074B,エディ・ヴェダー,80.0,3.39,503.8
EP-251203130,P27B69C2,氷川きよし,80.0,2.89,494.9
EP-251203134,P507643A,タカ,80.0,3.33,530.4
EP-251203153,PA78C43F,RADWIMPSの野田洋次郎,80.0,3.0,505.8
EP-251203161,PF61FA8A,きんさんぎんさん（蟹江ぎん）,80.0,1.0,398.5
EP-251203163,PF550A13,白洲次郎,80.0,2.34,502.9
EP-251203178,PBD68EA5,長井龍雪,16.0,1.13,496.8
EP-251203181,P50B04C8,ジョン・マッケンタイア,16.0,2.75,487.0
EP-251203183,PC67B928,伊達みきお,16.0,1.79,511.8
EP-251203186,PB85FB41,伊達政宗,16.0,2.46,533.8
EP-251203187,P99203FA,バラク・オバマ,16.0,2.95,529.4
EP-251203197,PA7E5852,佐藤オオキ,16.0,3.33,499.0
EP-251203203,PA254CB0,ウラジーミル・プーチン,16.0,2.75,506.3
EP-251203204,P67901C8,西岡良仁,16.0,3.45,516.7
EP-251203206,P93F1DB1,アインシュタイン,16.0,2.12,583.4
EP-251203207,PC4A4D22,水溜りボンド カンタ,16.0,1.46,486.4
EP-251203209,P27B69C2,氷川きよし,16.0,2.45,515.4
EP-251203212,P46ADEDA,ウィンストン・チャーチル,16.0,2.12,515.3
EP-251203214,P7B5E607,スガシカオ,16.0,2.12,494.7
EP-251203215,P060433F,ウェイン・ショーター,16.0,3.25,524.7
EP-251203216,P9C596E5,小渕恵三,16.0,3.4,547.3
EP-251203224,P002CAB1,今田耕司,16.0,1.13,518.8
EP-251203225,PBAE1780,鈴木裕,16.0,2.75,592.4
EP-251203226,P58515C0,ハービー・ハンコック,16.0,2.95,512.7
EP-251203228,P9BAD338,ゆうこりん（小倉優子）,16.0,2.89,498.7
EP-251203230,PC27F7C9,悠木碧,16.0,3.34,527.2
EP-251203235,P8992DA8,ミック・ジャガー,16.0,3.25,511.9
EP-251203236,P446F6C9,陣内智則,16.0,2.45,478.8
EP-251203238,PF55529D,エリック・クラプトン,16.0,3.25,480.2
EP-251203241,P28B9C36,宮内義彦,16.0,1.13,399.7
EP-251203242,PF550A13,白洲次郎,16.0,1.13,397.7
EP-251203243,P33B365B,きんさんぎんさん（成田きん）,16.0,2.6,485.5
EP-251203244,PE1CD67F,冨山和彦,16.0,3.4,508.3
EP-251203245,P5F2D3DF,きゃりーぱみゅぱみゅ,16.0,2.89,517.1
EP-251203249,P5691A41,ジェームズ・ラブロック,16.0,2.45,493.0
EP-251203250,P9B7BC2F,浜田雅功,16.0,2.34,593.5
EP-251203252,PA1082DF,前田利家,16.0,1.33,520.6
EP-251203255,P26E8196,伊藤元重,72.0,1.13,391.8
EP-251203267,PDE643E3,江國香織,72.0,3.12,505.1
EP-251203275,P385ECB0,ジョルジュ・サンピエール,72.0,2.45,515.0
EP-251203277,P35C2530,ジョニー・グリーンウッド,72.0,2.95,395.9
EP-251203280,P67901C8,西岡良仁,72.0,3.12,594.5
EP-251203284,P7E1C007,小野伸二,72.0,3.19,497.4
EP-251203295,P7444D96,笠原将弘,72.0,2.34,490.6
EP-251203299,P78DC03A,石川さゆり,72.0,2.01,507.7
EP-251203306,PC27F7C9,悠木碧,72.0,2.67,482.7
EP-251203308,PA78C43F,RADWIMPSの野田洋次郎,72.0,3.33,502.1
EP-251203320,PE1CD67F,冨山和彦,72.0,2.12,494.7
EP-251203324,P6E9F6E7,畑岡奈紗,72.0,2.89,504.5
EP-251203331,P26E8196,伊藤元重,14.0,1.0,393.0
EP-251203335,PC67B928,伊達みきお,14.0,1.46,553.6
EP-251203337,P5D64A1B,鎌田大地,14.0,2.45,524.6
EP-251203339,P99203FA,バラク・オバマ,14.0,2.95,498.4
EP-251203341,P8210F16,ヤン・ルカン,14.0,3.01,541.3
EP-251203343,PDE643E3,江國香織,14.0,1.0,392.5
EP-251203344,P492998C,ジョン・シナ,14.0,2.45,553.3
EP-251203345,P0EB49B5,佐倉綾音,14.0,1.0,479.3
EP-251203349,PA7E5852,佐藤オオキ,14.0,2.67,490.6
EP-251203350,P5E2A03D,佐藤優,14.0,1.46,538.0
EP-251203351,P385ECB0,ジョルジュ・サンピエール,14.0,2.12,521.3
EP-251203352,P8AC074B,エディ・ヴェダー,14.0,2.23,522.1
EP-251203355,PA254CB0,ウラジーミル・プーチン,14.0,2.12,518.9
EP-251203358,P93F1DB1,アインシュタイン,14.0,2.89,580.0
EP-251203359,PC4A4D22,水溜りボンド カンタ,14.0,1.79,501.9
EP-251203361,P27B69C2,氷川きよし,14.0,1.13,534.7
EP-251203364,P46ADEDA,ウィンストン・チャーチル,14.0,3.45,515.3
EP-251203365,P507643A,タカ,14.0,2.75,490.7
EP-251203367,P060433F,ウェイン・ショーター,14.0,2.95,533.1
EP-251203371,P7444D96,笠原将弘,14.0,2.01,482.0
EP-251203372,PB11F03D,ハルク・ホーガン,14.0,2.75,529.4
EP-251203374,PC96C2ED,りゅうちぇる,14.0,3.19,572.1
EP-251203376,P002CAB1,今田耕司,14.0,1.46,500.2
EP-251203377,PBAE1780,鈴木裕,14.0,2.34,540.6
EP-251203380,P9BAD338,ゆうこりん（小倉優子）,14.0,3.33,559.1
EP-251203384,PA78C43F,RADWIMPSの野田洋次郎,14.0,1.79,490.4
EP-251203385,P7DCD285,青木昌彦,14.0,3.4,481.8
EP-251203387,P8992DA8,ミック・ジャガー,14.0,3.25,532.1
EP-251203388,P446F6C9,陣内智則,14.0,1.46,501.4
EP-251203390,PF55529D,エリック・クラプトン,14.0,2.75,511.6
EP-251203392,PF61FA8A,きんさんぎんさん（蟹江ぎん）,14.0,2.6,510.6
EP-251203395,P33B365B,きんさんぎんさん（成田きん）,14.0,2.6,490.3
EP-251203397,P5F2D3DF,きゃりーぱみゅぱみゅ,14.0,3.19,526.9
EP-251203401,P5691A41,ジェームズ・ラブロック,14.0,2.12,529.9
EP-251203403,PBD68EA5,長井龍雪,67.0,2.56,512.0
EP-251203407,PABF043E,小林慶一郎,67.0,1.13,390.7
EP-251203410,P5D64A1B,鎌田大地,67.0,2.75,482.1
EP-251203415,P412FE98,裕仁（昭和天皇）,67.0,2.6,539.1
EP-251203423,P5E2A03D,佐藤優,67.0,2.79,482.1
EP-251203426,P35C2530,ジョニー・グリーンウッド,67.0,2.95,481.1
EP-251203430,PAC69109,伊沢拓司,67.0,2.34,503.5
EP-251203432,PC4A4D22,水溜りボンド カンタ,67.0,2.23,483.9
EP-251203433,P7E1C007,小野伸二,67.0,2.45,492.9
EP-251203435,PAF4C0D4,志位和夫,67.0,3.4,521.2
EP-251203457,PA78C43F,RADWIMPSの野田洋次郎,67.0,3.33,502.9
EP-251203461,P446F6C9,陣内智則,67.0,2.34,504.0
EP-251203465,PF61FA8A,きんさんぎんさん（蟹江ぎん）,67.0,1.33,486.9
EP-251203467,PF550A13,白洲次郎,67.0,2.27,518.8
EP-251203468,P33B365B,きんさんぎんさん（成田きん）,67.0,2.46,509.3
EP-251203473,PBD68EA5,長井龍雪,75.0,2.67,524.6
EP-251203481,PB85FB41,伊達政宗,75.0,1.33,382.7
EP-251203502,PC4A4D22,水溜りボンド カンタ,75.0,2.89,481.4
EP-251203505,PAF4C0D4,志位和夫,75.0,3.4,478.7
EP-251203508,P507643A,タカ,75.0,3.19,527.1
EP-251203527,PA78C43F,RADWIMPSの野田洋次郎,75.0,2.67,522.3
EP-251203531,P446F6C9,陣内智則,75.0,2.34,511.6
EP-251203535,PF61FA8A,きんさんぎんさん（蟹江ぎん）,75.0,2.6,498.0
EP-251203540,PBD68EA5,長井龍雪,69.0,2.23,490.3
EP-251203547,P5D64A1B,鎌田大地,69.0,2.75,529.0
EP-251203552,P412FE98,裕仁（昭和天皇）,69.0,3.04,505.5
EP-251203555,P0EB49B5,佐倉綾音,69.0,2.67,526.6
EP-251203560,P5E2A03D,佐藤優,69.0,3.23,546.1
EP-251203592,PC27F7C9,悠木碧,69.0,3.12,499.5
EP-251203593,PB59B5A8,沢城みゆき,69.0,3.19,490.6
EP-251203594,PA78C43F,RADWIMPSの野田洋次郎,69.0,2.89,486.8
EP-251203602,PF61FA8A,きんさんぎんさん（蟹江ぎん）,69.0,2.6,491.6
EP-251203606,P26E8196,伊藤元重,17.0,1.79,491.7
EP-251203614,P99203FA,バラク・オバマ,17.0,2.95,517.6
EP-251203615,PF4D1E38,筑紫哲也,17.0,3.4,547.8
EP-251203616,P8210F16,ヤン・ルカン,17.0,1.9,481.7
EP-251203621,PE2E1D91,ジョン・コルトレーン,17.0,2.95,528.0
EP-251203622,PF566BFB,矢部浩之,17.0,1.13,505.4
EP-251203624,PA7E5852,佐藤オオキ,17.0,2.45,517.8
EP-251203626,P385ECB0,ジョルジュ・サンピエール,17.0,3.19,630.8
EP-251203627,P8AC074B,エディ・ヴェダー,17.0,2.75,535.1
EP-251203633,P93F1DB1,アインシュタイン,17.0,1.46,520.0
EP-251203634,PC4A4D22,水溜りボンド カンタ,17.0,1.0,494.7
EP-251203636,P27B69C2,氷川きよし,17.0,2.12,512.5
EP-251203639,P46ADEDA,ウィンストン・チャーチル,17.0,3.19,574.5
EP-251203642,P060433F,ウェイン・ショーター,17.0,3.25,479.6
EP-251203643,P9C596E5,小渕恵三,17.0,3.4,482.7
