episode_id,person_id,person_name,text_name,mismatch_type
EP-251130130,PD1143AA,ジョン・ウィリアムズ,,duplicate_episode_id
EP-251130130,P549E157,尾藤イサオ,,duplicate_episode_id
EP-251130130,PF134322,ポール・マッカートニー,,duplicate_episode_id
EP-251130130,P6A6824B,中田喜直,,duplicate_episode_id
EP-251130130,PEE5B790,ピンク,,duplicate_episode_id
EP-251130130,PB271220,ラフマニノフ,,duplicate_episode_id
EP-251130130,PEF81F3F,U2のボノ,,duplicate_episode_id
EP-251130130,PB6616C0,テレサ・テン,,duplicate_episode_id
EP-251130130,P81279F8,ドヴォルザーク,,duplicate_episode_id
EP-251130130,P1409B36,アイコ,,duplicate_episode_id
EP-251130130,P26AFC95,アッシャー,,duplicate_episode_id
EP-251130130,P404FFB7,森昌子,,duplicate_episode_id
EP-251130130,PF22C778,ニッキー・ミナージュ,,duplicate_episode_id
EP-251130130,P6E40DCC,筒美京平,,duplicate_episode_id
EP-251130131,P940F8D1,谷口吉郎,,duplicate_episode_id
EP-251130131,PAEB5342,津川雅寿,,duplicate_episode_id
EP-251130131,PA8048DA,野坂昭如,,duplicate_episode_id
EP-251130131,P52400F0,水谷豊,,duplicate_episode_id
EP-251130131,P7149A5B,アンリ・カルティエ=ブレッソン,,duplicate_episode_id
EP-251130131,PBCA6C0A,ジョージア・オキーフ,,duplicate_episode_id
EP-251130131,P59CFC88,バジル・ラスボーン,,duplicate_episode_id
EP-251130131,PC3777AA,エリア・カザン,,duplicate_episode_id
EP-251130131,P8D79EFF,フランク・ロイド・ライト,,duplicate_episode_id
EP-251130131,P7BAAF6E,ガートルード・スタイン,,duplicate_episode_id
EP-251130131,P1E99B84,マーサ・グレアム,,duplicate_episode_id
EP-251130131,PEFA9242,オーソン・ウェルズ,,duplicate_episode_id
EP-251130131,P6A013AD,ノーマン・ロックウェル,,duplicate_episode_id
EP-251130131,PC54ADC7,ミース・ファン・デル・ローエ,,duplicate_episode_id
EP-251130131,P8D44A00,ヴァシリー・カンディンスキー,,duplicate_episode_id
EP-251130131,P1E57577,テネシー・ウィリアムズ,,duplicate_episode_id
EP-251130131,P26A5A42,トルーマン・カポーティ,,duplicate_episode_id
EP-251130131,P51475C6,ジャクソン・ポロック,,duplicate_episode_id
EP-251130132,PA3BBA64,竹中半兵衛,,duplicate_episode_id
EP-251130132,P1D5F62E,岡本薫,,duplicate_episode_id
EP-251130132,P6DA3803,豊田章一郎,,duplicate_episode_id
EP-251130132,P0CAF715,永野重雄,,duplicate_episode_id
EP-251130132,P45C2F04,ジム・ベゾス,,duplicate_episode_id
EP-251130132,PEB6791A,松永安左エ門,,duplicate_episode_id
EP-251130132,PD71B843,土光敏夫,,duplicate_episode_id
EP-251130132,PD734572,西室泰三,,duplicate_episode_id
EP-251130132,P480D060,鈴木修,,duplicate_episode_id
EP-251130132,P003C5F1,経団連会長の米倉弘昌,,duplicate_episode_id
EP-251130132,P7052731,小林喜光,,duplicate_episode_id
EP-251130132,PE8DD01C,張富士夫,,duplicate_episode_id
EP-251130132,P97C0F15,奥田碩,,duplicate_episode_id
EP-251130132,P9E77D2A,中村邦夫,,duplicate_episode_id
EP-251130132,P3675C1D,カーロス・スリム,,duplicate_episode_id
EP-251130132,P6DA3803,豊田章一郎,,duplicate_episode_id
EP-251130132,PD734572,西室泰三,,duplicate_episode_id
EP-251130132,P480D060,鈴木修,,duplicate_episode_id
EP-251130132,P0CAF715,永野重雄,,duplicate_episode_id
EP-251130132,PD71B843,土光敏夫,,duplicate_episode_id
EP-251130132,PE266D21,中山素平,,duplicate_episode_id
EP-251130132,P97C0F15,奥田碩,,duplicate_episode_id
EP-251130132,PE8DD01C,張富士夫,,duplicate_episode_id
EP-251130132,PCF91064,佐治敬三,,duplicate_episode_id
EP-251130132,P69CE02A,小林一雅,,duplicate_episode_id
EP-251130132,P604D85D,フィル・ナイト,,duplicate_episode_id
EP-251130132,P6039C47,ジョン・D・ロックフェラー,,duplicate_episode_id
EP-251130133,P5CF6345,メンデレーエフ,,duplicate_episode_id
EP-251130133,PEDBF928,ヒポクラテス,,duplicate_episode_id
EP-251130133,P2235914,フランシス・ベーコン,,duplicate_episode_id
EP-251130133,PA8B9D38,ジョン・ロック,,duplicate_episode_id
EP-251130133,P602CA1A,スピノザ,,duplicate_episode_id
EP-251130133,PA3293CA,ルネ・デカルト,,duplicate_episode_id
EP-251130133,PD4B0E64,ライプニッツ,,duplicate_episode_id
EP-251130133,P955F5B7,ヴォルテール,,duplicate_episode_id
EP-251130133,PC74BDF5,ルソー,,duplicate_episode_id
EP-251130133,P58F7B83,モンテスキュー,,duplicate_episode_id
EP-251130133,PC31A4BC,アダム・スミス,,duplicate_episode_id
EP-251130133,P09B604E,ケインズ,,duplicate_episode_id
EP-251130133,PC169827,フリードマン,,duplicate_episode_id
EP-251130133,P4CC0E77,サミュエルソン,,duplicate_episode_id
EP-251130133,PF992D00,熊谷組,,duplicate_episode_id
EP-251130134,PBC1E70E,ヨハネス・グーテンベルク,,duplicate_episode_id
EP-251130134,PD292DAF,ワトソンとクリック,,duplicate_episode_id
EP-251130134,P966852C,メアリー・ウォルストンクラフト,,duplicate_episode_id
EP-251130134,PD055B21,ジェームズ・マクスウェル,,duplicate_episode_id
EP-251130134,P236EB68,フォン・ノイマン,,duplicate_episode_id
EP-251130134,PFC7E2E1,エイダ・ラブレス,,duplicate_episode_id
EP-251130134,PA692A42,ルイ・ブライユ,,duplicate_episode_id
EP-251130134,P1EC6FC7,ハーマン・ホレリス,,duplicate_episode_id
EP-251130134,PA4CA677,グレース・ホッパー,,duplicate_episode_id
EP-251130134,PEFC6701,島津製作所創業者,,duplicate_episode_id
EP-251130134,P59B6114,鳥井道夫,,duplicate_episode_id
EP-251130134,PF533CB3,早川徳次,,duplicate_episode_id
EP-251130134,P1AE7F88,林雄二郎,,duplicate_episode_id
EP-251130134,P39BF425,富士フイルム創業者,,duplicate_episode_id
EP-251130134,P25131D6,松下正治,,duplicate_episode_id
EP-251130135,P07BAFCF,大迫勇也,,duplicate_episode_id
EP-251130135,P69B2BC0,堂林翔太,,duplicate_episode_id
EP-251130135,PB30ECB6,横山典弘,,duplicate_episode_id
EP-251130135,P98599F6,川井梨紗子,,duplicate_episode_id
EP-251130135,P070FB7B,向井康二,,duplicate_episode_id
EP-251130135,P169A0FF,田中理恵,,duplicate_episode_id
EP-251130135,PE795FBF,江畑幸子,,duplicate_episode_id
EP-251130135,PD3A5996,アンドレス・イニエスタ,,duplicate_episode_id
EP-251130135,PA4E5C6D,フロイド・メイウェザー,,duplicate_episode_id
EP-251130135,PFA05071,マニー・パッキャオ,,duplicate_episode_id
EP-251130135,P60572DD,ジェンソン・バトン,,duplicate_episode_id
EP-251130135,P80C8BFE,セリーナ・ゴメス,,duplicate_episode_id
EP-251130135,P4B4B8C6,ジョン・ダリー,,duplicate_episode_id
EP-251130135,PF22C321,ベン・ホーガン,,duplicate_episode_id
EP-251130135,P905B8C9,田畑精一,,duplicate_episode_id
EP-251130135,P59D3D4E,奥原希望,,duplicate_episode_id
EP-251130135,PB6B4F6E,高橋礼華,,duplicate_episode_id
EP-251130135,PA553B99,松友美佐紀,,duplicate_episode_id
EP-251130135,P9C74F8E,中野浩一,,duplicate_episode_id
EP-251130135,PB70CD3B,今井正人,,duplicate_episode_id
EP-251130135,PA5475A3,斉藤和巳,,duplicate_episode_id
EP-251130135,P755D4E2,ノヴィツキー,,duplicate_episode_id
EP-251130135,PE595613,ティム・ダンカン,,duplicate_episode_id
EP-251130135,P8930E6D,フィル・ミケルソン,,duplicate_episode_id
EP-251130135,P91DB75B,ニコ・ロズベルグ,,duplicate_episode_id
EP-251130135,PC088757,柳沢敦,,duplicate_episode_id
EP-251130136,P1AE796D,津田塾,,duplicate_episode_id
EP-251130136,PEBBB73D,勅使川原三郎,,duplicate_episode_id
EP-251130136,P49712A0,いわさきちひろ,,duplicate_episode_id
EP-251130136,PCC2C1FF,藤城清治,,duplicate_episode_id
EP-251130136,PF6D931F,田河水泡,,duplicate_episode_id
EP-251130136,P13D76CA,白洲正子,,duplicate_episode_id
EP-251130136,P0C19256,柳家さん喬,,duplicate_episode_id
EP-251130136,P73E798D,金春安明,,duplicate_episode_id
EP-251130136,PAED3B78,三輪明宏,,duplicate_episode_id
EP-251130136,PA6EC284,長谷川等伯,,duplicate_episode_id
EP-251130136,P74846B4,狩野永徳,,duplicate_episode_id
EP-251130136,P7C67771,河井寛次郎,,duplicate_episode_id
EP-251130136,PBB0D31F,濱田庄司,,duplicate_episode_id
EP-251130136,PE019053,アガサ・クリスティー,,duplicate_episode_id
EP-251130136,P40AA4C8,ガルシア・ロルカ,,duplicate_episode_id
EP-251130136,P70C103E,ジェフ・クーンズ,,duplicate_episode_id
EP-251130136,PA87B2E4,デイヴィッド・ホックニー,,duplicate_episode_id
EP-251130136,P5326A12,イヴ・クライン,,duplicate_episode_id
EP-251130136,P825BF88,ジャン・ミシェル・バスキア,,duplicate_episode_id
EP-251130137,P31FB53E,秋本治,,duplicate_episode_id
EP-251130137,PFF46B6D,久保田雅人,,duplicate_episode_id
EP-251130137,P3511361,小山茉美,,duplicate_episode_id
EP-251130137,PDA89A1C,田中秀幸,,duplicate_episode_id
EP-251130137,PF6B4935,古川登志夫,,duplicate_episode_id
EP-251130137,P57CAE0C,神谷明,,duplicate_episode_id
EP-251130137,PF3B6C18,野沢那智,,duplicate_episode_id
EP-251130137,P20C0C25,銀河万丈,,duplicate_episode_id
EP-251130137,P3E4E217,石川英郎,,duplicate_episode_id
EP-251130137,PABED904,スティーブ・ジョブズ,,duplicate_episode_id
EP-251130137,P52C7886,宮本茂,,duplicate_episode_id
EP-251130137,PC6B9A38,ビル・ゲイツ,,duplicate_episode_id
EP-251130137,PDF965C1,チャック・ノリス,,duplicate_episode_id
EP-251130137,P659FDC0,鳥山明,,duplicate_episode_id
EP-251130137,PD6CF0DA,岸本斉史,,duplicate_episode_id
EP-251130137,P55270BC,川尻善昭,,duplicate_episode_id
EP-251130137,P4F4866D,大友克洋,,duplicate_episode_id
EP-251130137,P11AD686,今敏,,duplicate_episode_id
EP-251130137,PCDDC643,押井守,,duplicate_episode_id
EP-251130137,P0A11058,りんたろう,,duplicate_episode_id
EP-251130137,PDE2F08C,松本零士,,duplicate_episode_id
EP-251130138,P00E60E9,森口博子,,duplicate_episode_id
EP-251130138,PC1129F4,石井竜也,,duplicate_episode_id
EP-251130138,P0127810,岡田有希子,,duplicate_episode_id
EP-251130138,P4335BAE,チャゲ,,duplicate_episode_id
EP-251130138,P4B9751F,角松敏生,,duplicate_episode_id
EP-251130138,PAA30275,荻野目洋子,,duplicate_episode_id
EP-251130138,PF1329F3,河合奈保子,,duplicate_episode_id
EP-251130138,P1BF7582,平沢進,,duplicate_episode_id
EP-251130138,PE83FEC7,綾戸智恵,,duplicate_episode_id
EP-251130138,P8DB50AA,大貫妙子,,duplicate_episode_id
EP-251130138,PA509EDE,岩崎宏美,,duplicate_episode_id
EP-251130138,P7445D49,ウィークエンド,,duplicate_episode_id
EP-251130138,P789CD00,ジョン・メイヤー,,duplicate_episode_id
EP-251130138,P560AC9A,アリシア・キーズ,,duplicate_episode_id
EP-251130138,P027963E,ファレル・ウィリアムス,,duplicate_episode_id
EP-251130138,PB530AD8,ジョン・レジェンド,,duplicate_episode_id
EP-251130138,PEFEB011,ケリー・クラークソン,,duplicate_episode_id
EP-251130138,PAC6384D,アダム・レヴィーン,,duplicate_episode_id
EP-251130138,P5FA88AD,クリス・マーティン,,duplicate_episode_id
EP-251130138,PA79381E,エイミー・ワインハウス,,duplicate_episode_id
EP-251130139,P401D0BC,清水義範,,duplicate_episode_id
EP-251130139,P9A35FF1,津村記久子,,duplicate_episode_id
EP-251130139,PCB00494,小川洋子,,duplicate_episode_id
EP-251130139,P1673F56,佐藤正午,,duplicate_episode_id
EP-251130139,P07C0624,道尾秀介,,duplicate_episode_id
EP-251130139,P3F69AD6,米澤穂信,,duplicate_episode_id
EP-251130139,PE416DD3,瀬尾まいこ,,duplicate_episode_id
EP-251130139,PE111E29,本谷有希子,,duplicate_episode_id
EP-251130139,PCE39FE1,ウラジーミル・ナボコフ,,duplicate_episode_id
EP-251130139,P4A28994,トニ・モリスン,,duplicate_episode_id
EP-251130139,PC84DAF6,ジョン・スタインベック,,duplicate_episode_id
EP-251130139,PDBB26E1,ホルヘ・ルイス・ボルヘス,,duplicate_episode_id
EP-251130139,PF57751,オスカー・ワイルド,,duplicate_episode_id
EP-251130139,P77FB628,シルヴィア・プラス,,duplicate_episode_id
EP-251130139,PF1D2054,ゾラ・ニール・ハーストン,,duplicate_episode_id
EP-251130139,PB8F6F8B,イタロ・カルヴィーノ,,duplicate_episode_id
EP-251130139,P99C89E9,ミラン・クンデラ,,duplicate_episode_id
EP-251130139,PA42863D,イサベル・アジェンデ,,duplicate_episode_id
EP-251130139,P0A13A58,ポール・オースター,,duplicate_episode_id
EP-251130139,PEE19063,アニー・ディラード,,duplicate_episode_id
EP-251130139,P6E625E1,ジュンパ・ラヒリ,,duplicate_episode_id
EP-251130140,PD8399AD,グリゴリー・ラスプーチン,,duplicate_episode_id
EP-251130140,P78C3DCF,マルコス・アウレリウス,,duplicate_episode_id
EP-251130140,P0E26591,聖女ヌルハチ,,duplicate_episode_id
EP-251130140,PE4E9B32,織田信忠,,duplicate_episode_id
EP-251130140,PB10B04B,グスタフ・アドルフ,,duplicate_episode_id
EP-251130140,PB8F81C2,楊貴妃,,duplicate_episode_id
EP-251130140,P735A5E8,石田三成,,duplicate_episode_id
EP-251130140,P5AD921B,シャルルマーニュ,,duplicate_episode_id
EP-251130140,P9FD2F20,細川ガラシャ,,duplicate_episode_id
EP-251130140,P40C943F,サラディン,,duplicate_episode_id
EP-251130140,PDCCA0FA,小早川秀秋,,duplicate_episode_id
EP-251130140,PD23F2A1,ニコロ・マキャヴェッリ,,duplicate_episode_id
EP-251130140,P5676A70,直江兼続,,duplicate_episode_id
EP-251130140,P7D26136,ポカホンタス,,duplicate_episode_id
EP-251130140,P165B1E5,立花道雪,,duplicate_episode_id
EP-251130140,P25A201B,小早川隆元,,duplicate_episode_id
EP-251130140,P3EE76E9,フィデル・カストロ,,duplicate_episode_id
EP-251130140,P9C9B734,藤原氏長者,,duplicate_episode_id
EP-251130140,PAC29FD1,アンネ・フランク,,duplicate_episode_id
EP-251130140,P2D60EB4,蜂須賀正勝,,duplicate_episode_id
EP-251130140,P21080AE,イヴァン雷帝,,duplicate_episode_id
EP-251130140,PDA34867,今川義元,,duplicate_episode_id
EP-251130141,P04DA54C,山田涼介,,duplicate_episode_id
EP-251130141,PE63C5D7,中川翔子,,duplicate_episode_id
EP-251130141,PD780456,中島健人,,duplicate_episode_id
EP-251130141,PF9E2D24,錦戸亮,,duplicate_episode_id
EP-251130141,P841789A,長谷川博己,,duplicate_episode_id
EP-251130141,P5E662C0,三浦春馬,,duplicate_episode_id
EP-251130141,P570E9A8,柳原可奈子,,duplicate_episode_id
EP-251130141,PE7C6E14,平野紫耀,,duplicate_episode_id
EP-251130141,P4C934FA,ドウェイン・ジョンソン,,duplicate_episode_id
EP-251130141,P34CE62F,マイケル・ジョーダン,,duplicate_episode_id
EP-251130141,PE195C51,タイガー・ウッズ,,duplicate_episode_id
EP-251130141,PE5F0F37,セリーナ・ウィリアムズ,,duplicate_episode_id
EP-251130141,PDC2C57E,ロジャー・フェデラー,,duplicate_episode_id
EP-251130141,P5CC6E9F,古田新太,,duplicate_episode_id
EP-251130141,P9BBA413,麻生久美子,,duplicate_episode_id
EP-251130141,P4BBCA4C,加藤茶,,duplicate_episode_id
EP-251130141,P9089CE4,仲本工事,,duplicate_episode_id
EP-251130141,PE3EA538,欽ちゃん,,duplicate_episode_id
EP-251130141,P30511B4,桂文枝,,duplicate_episode_id
EP-251130141,P0580055,三遊亭好楽,,duplicate_episode_id
EP-251130141,P8505C64,毒蝮三太夫,,duplicate_episode_id
EP-251130141,P5BD6C43,上島竜兵,,duplicate_episode_id
EP-251130141,P151FBBC,肥後克広,,duplicate_episode_id
EP-251130141,PB080E48,寺門ジモン,,duplicate_episode_id
EP-251130141,P05A04C4,笑福亭仁鶴,,duplicate_episode_id
EP-251130141,P7B1EE14,桂三枝,,duplicate_episode_id
EP-251130141,P2C434C5,ジェレミー・レナー,,duplicate_episode_id
EP-251130142,P183DBEF,アンディ・グローブ,,duplicate_episode_id
EP-251130142,PF5F6CFD,マイケル・ポーター,,duplicate_episode_id
EP-251130142,P532CE94,ピーター・ドラッカー,,duplicate_episode_id
EP-251130142,PE6D0DC5,近藤太香巳,,duplicate_episode_id
EP-251130142,P8C1245F,猪子寿之,,duplicate_episode_id
EP-251130142,P7769EFC,佐治信忠,,duplicate_episode_id
EP-251130142,P08A3594,鶴見和雄,,duplicate_episode_id
EP-251130142,P6514E38,中島聡,,duplicate_episode_id
EP-251130142,PDE72D86,岡本行夫,,duplicate_episode_id
EP-251130142,P6C9F1E4,里見治,,duplicate_episode_id
EP-251130142,P5417E74,樋口泰行,,duplicate_episode_id
EP-251130142,P5E2EE89,藤森義明,,duplicate_episode_id
EP-251130142,P77C9370,ベン・ホロウィッツ,,duplicate_episode_id
EP-251130142,PAEE64F5,マーク・アンドリーセン,,duplicate_episode_id
EP-251130142,P8803DCF,サフラ・カッツ,,duplicate_episode_id
EP-251130142,P57AD10A,エリック・シュミット,,duplicate_episode_id
EP-251130142,PC4E6878,ジャン=ポール・アゴン,,duplicate_episode_id
EP-251130143,P6FA7E30,ワットソン,,duplicate_episode_id
EP-251130143,PFDC0BC9,フレミング,,duplicate_episode_id
EP-251130143,P476BE02,ハーバー,,duplicate_episode_id
EP-251130143,PA74B16A,高木貞治,,duplicate_episode_id
EP-251130143,P8E66869,黒川光博,,duplicate_episode_id
EP-251130143,PDFCE210,島正博,,duplicate_episode_id
EP-251130143,P3B77E73,早川種三,,duplicate_episode_id
EP-251130143,PA9F61D8,湯木貞一,,duplicate_episode_id
EP-251130143,P1DF3F1A,菊池正士,,duplicate_episode_id
EP-251130143,PC337D58,糸川英夫,,duplicate_episode_id
EP-251130143,P47CC417,長岡正男,,duplicate_episode_id
EP-251130143,P6C02FDE,田中久重,,duplicate_episode_id
EP-251130143,P61EC972,ボイル,,duplicate_episode_id
EP-251130143,PD035F91,ハレー,,duplicate_episode_id
EP-251130143,PAF422C7,オイラー,,duplicate_episode_id
EP-251130143,PFE7B1B2,リンネ,,duplicate_episode_id
EP-251130143,P0224306,フック,,duplicate_episode_id
EP-251130143,P91DE2B9,ケルヴィン卿,,duplicate_episode_id
EP-251130143,PE082E99,アボガドロ,,duplicate_episode_id
EP-251130144,PD385FA8,ボブ・マーリー,,duplicate_episode_id
EP-251130144,PD612686,谷村新司,,duplicate_episode_id
EP-251130144,P9B2E242,富田靖子,,duplicate_episode_id
EP-251130144,PEB37FB9,日野皓正,,duplicate_episode_id
EP-251130144,P11C6BE5,秋吉敏子,,duplicate_episode_id
EP-251130144,PF4A52AA,白鳳,,duplicate_episode_id
EP-251130144,P23CF32C,大鵬,,duplicate_episode_id
EP-251130144,P617830F,古今亭志ん朝,,duplicate_episode_id
